Category,Product,Volume (mL),ABV (%),qty,Current Price ($),Regular Price ($),mL / $,mL / $ (sale)
Spirits,Samuel De Champlain White Rum 375ml,,,1,,,,
Spirits,Jack Daniels 200ml,200,40.0,1,11.49,11.49,6.962576153176675,6.962576153176675
Spirits,McGuinness Blue Curacao 375ml,375,15.0,1,14.49,14.49,3.8819875776397517,3.8819875776397517
Spirits,McGuinness Creme De Banane 375ml,375,15.0,1,14.49,14.49,3.8819875776397517,3.8819875776397517
Spirits,Glen Breton Silver 200ml,200,45.0,1,12.99,12.99,6.928406466512702,6.928406466512702
Spirits,Alberta Pure 375ml,375,40.0,1,13.29,14.29,10.496850944716586,11.286681715575622
Spirits,Ballantines 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Bolivar 375ml,,,1,,,,
Spirits,Canadian Five Star 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Deaubonne VSOP 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Gilbeys Lemon Gin Collins 375ml,375,27.0,1,14.49,14.49,6.987577639751553,6.987577639751553
Spirits,Lambs White / Blanc 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Polar Ice 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Royal Reserve 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Russian Prince 375ml,,,1,,,,
Spirits,Schenley Golden Wedding 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Seagrams Canadian 83 375ml,375,40.0,1,14.49,14.49,10.351966873706004,10.351966873706004
Spirits,Smirnoff 375ml,375,40.0,1,15.49,15.49,9.683666881859263,9.683666881859263
Spirits,St Remy Authentic VSOP 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Wisers Special Blend 375ml,,,1,,,,
Spirits,Banff Ice 375ml,,,1,,,,
Spirits,Lambs Palm Breeze 375ml,375,40.0,1,14.29,14.29,10.496850944716586,10.496850944716586
Spirits,Sour Puss Apple / Pomme 375ml,,,1,,,,
Spirits,Sour Puss Raspberry / Framboise 375ml,375,15.0,1,14.79,14.79,3.803245436105477,3.803245436105477
Spirits,Prince Igor 375ml,375,40.0,1,13.79,14.79,10.141987829614605,10.877447425670777
Spirits,Ron Carioca 375ml,375,40.0,1,9.29,14.99,10.00667111407605,16.14639397201292
Spirits,Smirnoff Electric Apple 750ml,,,1,,,,
Spirits,Bacardi Carta Blanca 375ml,375,40.0,1,14.29,15.79,9.499683343888538,10.496850944716586
Spirits,Bacardi Gold 375ml,375,40.0,1,15.49,15.49,9.683666881859263,9.683666881859263
Spirits,Beefeater London Dry 375ml,375,40.0,1,14.99,14.99,10.00667111407605,10.00667111407605
Spirits,Canadian Club 375ml,375,40.0,1,15.29,15.29,9.810333551340745,9.810333551340745
Spirits,Grand Marnier Cordon Rouge 200ml,200,40.0,1,15.29,15.29,5.232177894048398,5.232177894048398
Spirits,Iceberg Vodka 375ml,375,40.0,1,13.99,14.99,10.00667111407605,10.72194424588992
Spirits,IceBox Long Island Ice Tea 375ml,,,1,,,,
Spirits,Meaghers Triple Sec 375ml,375,35.0,1,15.29,15.29,8.584041857423152,8.584041857423152
Spirits,Sauza Hornitos Reposado 200ml,200,40.0,1,15.99,15.99,5.003126954346467,5.003126954346467
Spirits,St Germain 200ml,200,20.0,1,14.99,14.99,2.66844563042028,2.66844563042028
Spirits,Captain Morgan Dark / Fonce 375ml,375,40.0,1,15.49,15.49,9.683666881859263,9.683666881859263
Spirits,Captain Morgan Gold / Ambre 375ml,375,40.0,1,15.49,15.49,9.683666881859263,9.683666881859263
Spirits,Gordons London Dry 375ml,375,40.0,1,15.29,15.29,9.810333551340745,9.810333551340745
Spirits,Malibu Coconut 375ml,375,21.0,1,15.49,15.49,5.083925112976114,5.083925112976114
Spirits,Smirnoff Raspberry Twist 375ml,375,35.0,1,15.49,15.49,8.473208521626855,8.473208521626855
Spirits,Snowfox Vodka 375ml,375,40.0,1,15.79,15.79,9.499683343888538,9.499683343888538
Spirits,Absolut 375ml,375,40.0,1,15.99,15.99,9.380863039399625,9.380863039399625
Spirits,Captain Morgan White / Blanc 375ml,375,40.0,1,15.79,15.79,9.499683343888538,9.499683343888538
Spirits,Forty Creek Barrel Select 375ml,375,40.0,1,14.79,15.79,9.499683343888538,10.141987829614605
Spirits,William Grant Family Reserve 375ml,375,40.0,1,15.99,15.99,9.380863039399625,9.380863039399625
Spirits,Dr McGillicuddys Mint 375ml,375,24.0,1,14.5,15.99,5.628517823639775,6.206896551724138
Spirits,Dr McGillicuddys Peach 375ml,375,21.0,1,15.79,15.79,4.987333755541482,4.987333755541482
Spirits,Fireball 375ml,375,33.0,1,15.99,15.99,7.73921200750469,7.73921200750469
Spirits,Jim Beam White Label Bourbon 375ml,375,40.0,1,15.79,15.79,9.499683343888538,9.499683343888538
Spirits,Sauza Gold 375ml,375,40.0,1,18.79,18.79,7.982969664715275,7.982969664715275
Spirits,Skyy 375ml,375,40.0,1,9.29,15.99,9.380863039399625,16.14639397201292
Spirits,JP Wisers Deluxe 375ml,375,40.0,1,17.29,17.29,8.675534991324465,8.675534991324465
Spirits,Ramazzotti Sambuca 375ml,375,38.0,1,16.29,16.29,8.747697974217312,8.747697974217312
Spirits,Russian Standard 375ml,,,1,,,,
Spirits,Appleton Estate Signature Blend 375ml,375,40.0,1,16.29,16.29,9.208103130755065,9.208103130755065
Spirits,Canadian Club Classic 375ml,,,1,,,,
Spirits,Captain Morgan White Spiced Rum 375ml,375,35.0,1,16.79,16.79,7.817153067301966,7.817153067301966
Spirits,Tanqueray London Dry 375ml,375,40.0,1,16.79,16.79,8.933889219773675,8.933889219773675
Spirits,Baja Rosa 375ml,375,15.0,1,16.79,16.79,3.3502084574151283,3.3502084574151283
Spirits,Disaronno Amaretto 375ml,375,28.0,1,16.79,16.79,6.253722453841574,6.253722453841574
Spirits,Old Toms Old Fashioned Egg Nog 750ml,,,1,,,,
Spirits,360 Double Chocolate Vodka 375ml,,,1,,,,
Spirits,Baileys Irish Cream 375ml,375,17.0,1,16.99,16.99,3.7522071806945267,3.7522071806945267
Spirits,Bombay Sapphire London Dry 375ml,375,40.0,1,16.99,16.99,8.828722778104769,8.828722778104769
Spirits,Captain Morgan Original Spiced 375ml,375,35.0,1,16.99,16.99,7.725132430841672,7.725132430841672
Spirits,Gibsons Finest Sterling 375ml,375,40.0,1,17.49,17.49,8.576329331046313,8.576329331046313
Spirits,Midori Melon Liqueur 375ml,,,1,,,,
Spirits,Southern Comfort 375ml,375,35.0,1,16.99,16.99,7.725132430841672,7.725132430841672
Spirits,Spicebox Pumpkin Whisky 375ml,,,1,,,,
Spirits,Crown Royal 375ml,375,40.0,1,17.79,17.79,8.431703204047217,8.431703204047217
Spirits,Kahlua 375ml,375,16.0,1,16.79,17.79,3.3726812816188874,3.57355568790947
Spirits,Kahlua Peppermint Mocha 375ml,375,20.0,1,17.79,17.79,4.2158516020236085,4.2158516020236085
Spirits,Kahlua Salted Caramel 375ml,375,20.0,1,17.79,17.79,4.2158516020236085,4.2158516020236085
Spirits,Kraken Black Spiced Rum 375ml,375,47.0,1,17.99,17.99,9.797109505280712,9.797109505280712
Spirits,Sailor Jerry Spiced 375ml,375,46.0,1,17.49,17.49,9.86277873070326,9.86277873070326
Spirits,Goldschlager 375ml,,,1,,,,
Spirits,Two Fingers Silver 375ml,375,40.0,1,17.79,17.79,8.431703204047217,8.431703204047217
Spirits,Galliano 375ml,375,30.0,1,17.99,17.99,6.253474152306838,6.253474152306838
Spirits,Gibsons Finest 12 YO 375ml,375,40.0,1,19.49,19.49,7.696254489481786,7.696254489481786
Spirits,Black Magic Spiced Rum 750ml,,,1,,,,
Spirits,Lambs Spiced Cherry Rum 750ml,,,1,,,,
Spirits,Bacardi Fuego 750ml,,,1,,,,
Spirits,Bacardi Raspberry Flavored Rum 750ml,,,1,,,,
Spirits,Jagermeister 375ml,375,35.0,1,17.29,17.29,7.591093117408907,7.591093117408907
Spirits,Wolfhead Grapefruit Vodka 375ml,,,1,,,,
Spirits,Crystal Head Vodka Canadian Spirit 3 x 50ml,,,1,,,,
Spirits,Crown Royal Apple 375ml,375,35.0,1,18.79,18.79,6.985098456625865,6.985098456625865
Spirits,Jack Daniels 375ml,375,40.0,1,18.79,18.79,7.982969664715275,7.982969664715275
Spirits,Jack Daniels Tennessee Honey 375ml,375,35.0,1,18.99,18.99,6.911532385466035,6.911532385466035
Spirits,Mathilde Raspberry Liqueur 375ml,375,18.0,1,18.79,18.79,3.5923363491218736,3.5923363491218736
Spirits,Titos Handmade Vodka 375ml,375,40.0,1,18.99,18.99,7.8988941548183265,7.8988941548183265
Spirits,Jameson Irish 375ml,375,40.0,1,19.79,19.79,7.5795856493178375,7.5795856493178375
Spirits,Kinky Blue Liqueur 375ml,,,1,,,,
Spirits,Kinky Pink Liqueur 375ml,,,1,,,,
Spirits,Grey Goose Minis Gift Pack 4 x 50ml,,,1,,,,
Spirits,Portobello Road Gin No 171 750ml,,,1,,,,
Spirits,McGuinness Simple Syrup 750ml,,,1,,,,
Spirits,Samuel De Champlain Vodka 750ml,,,1,,,,
Spirits,Samuel De Champlain White Rum 750ml,,,1,,,,
Spirits,Blue Roof Handcrafted Vodka 375ml,375,40.0,1,19.49,19.49,7.696254489481786,7.696254489481786
Spirits,Cointreau 375ml,375,40.0,1,20.49,20.49,7.320644216691069,7.320644216691069
Spirits,Crown Royal Harvest Rye 375ml,375,45.0,1,20.0,20.0,8.4375,8.4375
Spirits,Grey Goose 200ml,200,40.0,1,20.0,20.0,4.0,4.0
Spirits,Hpnotiq 375ml,,,1,,,,
Spirits,Johnnie Walker Black 200ml,200,40.0,1,20.49,20.49,3.904343582235237,3.904343582235237
Spirits,Hennessy VS 200ml,200,40.0,1,18.79,18.79,4.25758382118148,4.25758382118148
Spirits,Smirnoff Grapefruit 750ml,,,1,,,,
Spirits,Gagetown Distilling & Cidery Moonshine 375ml,375,50.0,1,19.98,19.98,9.384384384384385,9.384384384384385
Spirits,Gagetown Distilling & Cidery Vodka 375ml,375,40.0,1,18.9,18.9,7.936507936507937,7.936507936507937
Spirits,Baja Paron 750ml,,,1,,,,
Spirits,JP Wisers Spiced Vanilla Whisky 750ml,,,1,,,,
Spirits,Luxardo Sambuca Dei Cesari Gift Pack 750ml,,,1,,,,
Spirits,B & B Liqueur 375ml,,,1,,,,
Spirits,Blue Roof Handcrafted Gin 375ml,375,43.0,1,22.3,22.3,7.2309417040358746,7.2309417040358746
Spirits,Sussex Distillery Sussex Corner Golden 375ml,375,40.0,1,22.3,22.3,6.726457399103139,6.726457399103139
Spirits,Sussex Distillery Wards Creek White 375ml,375,40.0,1,22.3,22.3,6.726457399103139,6.726457399103139
Spirits,Northern Border Collection Gift Pack 4 x 50ml,,,1,,,,
Spirits,Dr McGillicuddys Raspberry 750ml,,,1,,,,
Spirits,Old Camp Peach Pecan Liqueur 750ml,,,1,,,,
Spirits,Absolut 750ml,750,40.0,1,28.79,28.79,10.420284821118445,10.420284821118445
Spirits,Luxardo Sambuca Dei Cesari 750ml,750,38.0,1,26.79,26.79,10.638297872340425,10.638297872340425
Spirits,Marie Brizard Blue Curacao 750ml,750,23.0,1,22.99,22.99,7.503262287951284,7.503262287951284
Spirits,Marie Brizard Parfait Amour 750ml,750,25.0,1,22.99,22.99,8.155719878207917,8.155719878207917
Spirits,Marie Brizard Raspberry 750ml,,,1,,,,
Spirits,Marie Brizard Watermelon 700ml,,,1,,,,
Spirits,St Remy Authentic VSOP 750ml,750,40.0,1,23.99,25.49,11.769321302471559,12.505210504376825
Spirits,Windsor Canadian Whisky 750ml,750,40.0,1,22.99,22.99,13.049151805132666,13.049151805132666
Spirits,Bulleit Bourbon 375ml,375,45.0,1,22.99,22.99,7.340147890387125,7.340147890387125
Spirits,Crown Royal Gift Pack 375ml,,,1,,,,
Spirits,Midori Melon Liqueur 750ml,,,1,,,,
Spirits,Grand Marnier Cordon Rouge 375ml,375,40.0,1,24.79,26.79,5.599104143337066,6.050826946349335
Spirits,Bols Blue 750ml,750,21.0,1,25.29,25.29,6.227758007117438,6.227758007117438
Spirits,Lambs Palm Breeze 750ml,750,40.0,1,23.49,25.49,11.769321302471559,12.77139208173691
Spirits,Lambs Palm Breeze PET 750ml,750,40.0,1,23.49,25.49,11.769321302471559,12.77139208173691
Spirits,Prince Igor 750ml,750,40.0,1,26.49,26.49,11.325028312570781,11.325028312570781
Spirits,Winegarden Blue Hill Blueberry 750ml,750,23.0,1,25.99,25.99,6.6371681415929205,6.6371681415929205
Spirits,Amarula Marula Fruit Cream 750ml,750,17.0,1,28.98,28.98,4.399585921325052,4.399585921325052
Spirits,Phillips Butter Ripple Schnapps 750ml,750,15.0,1,27.49,27.49,4.0923972353583125,4.0923972353583125
Spirits,Phillips Root Beer Schnappes 750ml,750,15.0,1,27.49,27.49,4.0923972353583125,4.0923972353583125
Spirits,Pere Magloire Fine 375ml,,,1,,,,
Spirits,Cruzan Aged Amber 750ml,,,1,,,,
Spirits,Makers Mark 375ml,375,45.0,1,24.79,24.79,6.807180314643001,6.807180314643001
Spirits,Sussex Distillery Wards Creek White Platinum 375ml,375,44.0,1,24.49,24.49,6.737443854634545,6.737443854634545
Spirits,Jack Daniels Sampler Pack 5 x 50ml,,,1,,,,
Spirits,Bacardi Maestro De Ron 750ml,750,40.0,1,29.99,29.99,10.00333444481494,10.00333444481494
Spirits,JP Wisers Deluxe 750ml,750,40.0,1,30.99,30.99,9.68054211035818,9.68054211035818
Spirits,Bacardi Gold 750ml,750,40.0,1,27.0,27.0,11.11111111111111,11.11111111111111
Spirits,Bols Amaretto 750ml,,,1,,,,
Spirits,Bols Apricot Brandy 750ml,750,24.0,1,25.29,25.29,7.117437722419929,7.117437722419929
Spirits,Bols Cacao White 750ml,750,24.0,1,25.29,25.29,7.117437722419929,7.117437722419929
Spirits,Bols Creme De Bananes 750ml,750,17.0,1,25.29,25.29,5.041518386714117,5.041518386714117
Spirits,Sobieski Toasted Coconut 750ml,,,1,,,,
Spirits,Wolfhead Apple Caramel Whisky 750ml,,,1,,,,
Spirits,Winegarden Maple Liquer 750ml,750,30.0,1,27.98,27.98,8.041458184417442,8.041458184417442
Spirits,Drambuie 375ml,375,40.0,1,25.99,25.99,5.7714505579068875,5.7714505579068875
Spirits,Luxardo Kirsch 500ml,500,40.0,1,25.99,25.99,7.695267410542517,7.695267410542517
Spirits,Pinnacle Whipped Vodka 750ml,750,35.0,1,27.0,27.0,9.722222222222221,9.722222222222221
Spirits,Alberta Premium 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Alberta Pure PET 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Bacardi Black 750ml,750,40.0,1,22.99,25.49,11.769321302471559,13.049151805132666
Spirits,Ballantines 750ml,750,40.0,1,25.79,25.79,11.632415664986429,11.632415664986429
Spirits,Bells Extra Special 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Bolivar 750ml,,,1,,,,
Spirits,Canadian Five Star 750ml,750,40.0,1,23.49,25.49,11.769321302471559,12.77139208173691
Spirits,Dewars White Label 750ml,750,40.0,1,23.29,25.79,11.632415664986429,12.881064834693001
Spirits,Distillerie Fils Du Roy Souverain Bleu 750ml,750,20.0,1,25.49,25.49,5.884660651235779,5.884660651235779
Spirits,Hiram Walker SO 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Kamora 750ml,750,20.0,1,23.99,25.49,5.884660651235779,6.252605252188412
Spirits,Lambs Navy 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Lambs White PET 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Lambs White / Blanc 750ml,,,1,,,,
Spirits,McGuinness Blue Curacao 750ml,750,15.0,1,26.29,26.29,4.279193609737543,4.279193609737543
Spirits,McGuinness Cherry Brandy 750ml,750,15.0,1,26.29,26.29,4.279193609737543,4.279193609737543
Spirits,McGuinness Creme De Menthe Green 750ml,750,15.0,1,26.29,26.29,4.279193609737543,4.279193609737543
Spirits,McGuinness Creme De Menthe White 750ml,750,15.0,1,26.29,26.29,4.279193609737543,4.279193609737543
Spirits,McGuinness Melon 750ml,750,15.0,1,26.29,26.29,4.279193609737543,4.279193609737543
Spirits,Monarque Rouge 750ml,750,20.0,1,25.49,25.49,5.884660651235779,5.884660651235779
Spirits,Polar Ice 750ml,750,40.0,1,23.49,25.49,11.769321302471559,12.77139208173691
Spirits,Polar Ice PET 750ml,750,40.0,1,23.49,25.49,11.769321302471559,12.77139208173691
Spirits,Royal Reserve 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Royal Reserve PET 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Russian Prince 750ml,,,1,,,,
Spirits,Schenley Golden Wedding 750ml,750,40.0,1,24.29,25.79,11.632415664986429,12.350761630300536
Spirits,Wisers Special Blend 750ml,,,1,,,,
Spirits,Zubrowka Bison Grass Vodka 750ml,,,1,,,,
Spirits,Pinnacle Tropical Punch Vodka 750ml,,,1,,,,
Spirits,Silk Tassel Canadian Whiskey 750ml,,,1,,,,
Spirits,Smirnoff Electric Berry 750ml,,,1,,,,
Spirits,Snowfox Vodka 750ml,750,40.0,1,28.29,28.29,10.604453870625663,10.604453870625663
Spirits,Teachers Highland Cream 750ml,750,40.0,1,25.99,25.99,11.542901115813775,11.542901115813775
Spirits,Bacardi Oakheart 750ml,,,1,,,,
Spirits,Lambs Spiced 750ml,750,40.0,1,29.99,29.99,10.00333444481494,10.00333444481494
Spirits,Alberta Springs 10 YO 750ml,750,40.0,1,26.29,26.29,11.411182959300115,11.411182959300115
Spirits,Averna Amaro 750ml,750,29.0,1,26.29,26.29,8.273107645492582,8.273107645492582
Spirits,Banff Ice 750ml,750,40.0,1,24.29,26.29,11.411182959300115,12.350761630300536
Spirits,Canadian Club Chairmans Select 100% Rye 750ml,750,40.0,1,28.29,28.29,10.604453870625663,10.604453870625663
Spirits,Deaubonne VSOP 750ml,750,40.0,1,25.49,25.49,11.769321302471559,11.769321302471559
Spirits,Fernandes White Star 750ml,,,1,,,,
Spirits,J & B Rare 750ml,750,40.0,1,26.29,26.29,11.411182959300115,11.411182959300115
Spirits,Red Tassel 750ml,750,40.0,1,22.49,25.49,11.769321302471559,13.33926189417519
Spirits,Seagrams Canadian 83 750ml,750,40.0,1,25.99,25.99,11.542901115813775,11.542901115813775
Spirits,Seagrams VO 750ml,,,1,,,,
Spirits,Winegarden Johnny Ziegler Brandy 750ml,750,36.0,1,29.99,29.99,9.003001000333445,9.003001000333445
Spirits,New Amsterdam Vodka 750ml,750,40.0,1,28.98,28.98,10.351966873706004,10.351966873706004
Spirits,O'Darby Irish Cream 750ml,750,17.0,1,26.49,26.49,4.813137032842583,4.813137032842583
Spirits,Ron Carioca 750ml,750,40.0,1,26.49,26.49,11.325028312570781,11.325028312570781
Spirits,Russian Standard 750ml,750,40.0,1,28.98,28.98,10.351966873706004,10.351966873706004
Spirits,Sour Puss Apple / Pomme 750ml,750,15.0,1,27.0,27.0,4.166666666666667,4.166666666666667
Spirits,Sour Puss Raspberry / Framboise 750ml,750,15.0,1,27.0,27.0,4.166666666666667,4.166666666666667
Spirits,Sour Puss Watermelon 750ml,750,15.0,1,27.0,27.0,4.166666666666667,4.166666666666667
Spirits,Stolichnaya Vodka 750ml,750,40.0,1,28.98,28.98,10.351966873706004,10.351966873706004
Spirits,Grande Bagosse 750ml,750,40.0,1,26.48,26.48,11.329305135951662,11.329305135951662
Spirits,Canadian Club 750ml,750,40.0,1,26.79,26.79,11.198208286674133,11.198208286674133
Spirits,Cruzan Aged White 750ml,750,40.0,1,26.79,26.79,11.198208286674133,11.198208286674133
Spirits,Luksusowa Vodka 750ml,750,40.0,1,26.79,26.79,11.198208286674133,11.198208286674133
Spirits,Polar Ice 90 North Vodka 750ml,,,1,,,,
Spirits,Bacardi Limon 750ml,750,35.0,1,28.79,28.79,9.11774921847864,9.11774921847864
Spirits,Aperol 750ml,750,11.0,1,27.0,27.0,3.0555555555555554,3.0555555555555554
Spirits,Bacardi Carta Blanca 750ml,750,40.0,1,28.0,28.0,10.714285714285714,10.714285714285714
Spirits,Meaghers Triple Sec 750ml,750,35.0,1,27.49,27.49,9.548926882502728,9.548926882502728
Spirits,Pimms No 1 750ml,750,25.0,1,27.0,27.0,6.944444444444445,6.944444444444445
Spirits,Pinnacle Vodka 750ml,750,40.0,1,18.49,27.0,11.11111111111111,16.224986479177936
Spirits,Dillons Rose Gin 375ml,,,1,,,,
Spirits,Jim Beam Black Label Bourbon 750ml,750,43.0,1,30.3,30.3,10.643564356435643,10.643564356435643
Spirits,Beefeater London Dry 750ml,750,40.0,1,27.29,27.29,10.993037742762917,10.993037742762917
Spirits,Captain Morgan Dark / Fonce 750ml,750,40.0,1,27.0,27.0,11.11111111111111,11.11111111111111
Spirits,Captain Morgan Gold / Ambre 750ml,750,40.0,1,27.0,27.0,11.11111111111111,11.11111111111111
Spirits,Cortel Brandy Napoleon VSOP 750ml,,,1,,,,
Spirits,Cruzan Black Strap 750ml,750,40.0,1,27.29,27.29,10.993037742762917,10.993037742762917
Spirits,Iceberg Vodka 750ml,750,40.0,1,27.29,27.29,10.993037742762917,10.993037742762917
Spirits,IceBox Long Island Ice Tea 750ml,750,38.0,1,27.29,27.29,10.443385855624772,10.443385855624772
Spirits,Ouzo 12 750ml,750,40.0,1,27.29,27.29,10.993037742762917,10.993037742762917
Spirits,Sussex Distillery Northern Comfort 375ml,375,30.0,1,26.99,26.99,4.16821044831419,4.16821044831419
Spirits,Woodford Reserve 375ml,375,45.2,1,26.99,26.99,6.280103742126714,6.280103742126714
Spirits,Captain Morgan White Spiced Rum 750ml,750,35.0,1,29.99,29.99,8.752917639213072,8.752917639213072
Spirits,E & J Brandy 750ml,750,40.0,1,28.0,28.0,10.714285714285714,10.714285714285714
Spirits,Gordons London Dry 750ml,750,40.0,1,27.49,27.49,10.913059294288832,10.913059294288832
Spirits,Malibu Coconut 750ml,750,21.0,1,28.0,28.0,5.625,5.625
Spirits,Malibu Mango 750ml,750,21.0,1,28.0,28.0,5.625,5.625
Spirits,Prince Igor Extreme Vodka 750ml,750,45.0,1,27.79,27.79,12.14465635120547,12.14465635120547
Spirits,Smirnoff 750ml,750,40.0,1,25.79,27.79,10.795250089960417,11.632415664986429
Spirits,Smirnoff PET 750ml,750,40.0,1,25.79,27.79,10.795250089960417,11.632415664986429
Spirits,Smirnoff Sourced Ruby Red Grapefruit Vodka 750ml,,,1,,,,
Spirits,Smirnoff Sourced Valencia Orange Vodka 750ml,,,1,,,,
Spirits,Smirnoff Sourced Watermelon 750ml,,,1,,,,
Spirits,De Kuyper Genievre Geneva 750ml,750,40.0,1,27.79,27.79,10.795250089960417,10.795250089960417
Spirits,Niagara Falls Distillers Craft Vodka 750ml,,,1,,,,
Spirits,Smirnoff Berry Blast Vodka 750ml,750,30.0,1,28.98,28.98,7.763975155279503,7.763975155279503
Spirits,Smirnoff Peppermint Twist 750ml,,,1,,,,
Spirits,Captain Morgan Loco Nut 750ml,750,20.0,1,29.99,29.99,5.00166722240747,5.00166722240747
Spirits,Captain Morgan White / Blanc 750ml,750,40.0,1,25.99,28.0,10.714285714285714,11.542901115813775
Spirits,Captain Morgan White / Blanc PET 750ml,750,40.0,1,25.99,28.0,10.714285714285714,11.542901115813775
